ID,Problématique,Solution,Mots-clés techniques,Texte brut
palmint516,Le problème principal est une erreur de purge table enteventoccurence dans la version rc2 de l'API REST. Cette erreur cause des problèmes de présentation et doit être confirmée.,"La solution effective a consisté à fixer le bug sur palm4610, ce qui a permis de résoudre le problème de purge table enteventoccurence rc2 confirmer presentation.",* Purge table enteventoccurence,palmint516 subtask 1262rc2 self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium purge table enteventoccurence rc2 confirmer presentation fixed palm4610 purge table enteventoccurence rc2 confirmer presentation design author aanaya body createddate 20170926t1039380000000 updateddate 20170926t1039380000000 author aanaya body createddate 20170926t1039510000000 updateddate 20170926t1039510000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert     palmyra 
palmint518,Le ticket décrit une erreur dans la purge de la table enteventoccurence lors d'une présentationRC2. Le problème est lié à l'absence de validation pour lepurge table enteventoccurence rc2 confirmer presentation fixed palm4610.,"La solution consiste en une validation manuelle par l'auteur nbelhadj. Cependant, il est mentionné que la purge table enteventoccurence rc2 confirmer presentation unittest ne fonctionne pas correctement.","purge table enteventoccurence, RC2, présentation, validation, erreur, unittest",palmint518 subtask 1262rc2 self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true  medium purge table enteventoccurence rc2 confirmer presentation fixed palm4610 purge table enteventoccurence rc2 confirmer presentation unittest author nbelhadj body waiting validation lchebbi createddate 20170927t1610510000000 updateddate 20170927t1610510000000 author lchebbi body validated createddate 20170927t1624580000000 updateddate 20170927t1624580000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert applicable  applicable applicable palmyra 
palmint520,"Le ticket décrit une erreur lors de la génération d'une notification dans le cadre de l'événement de gestion des événements du site web. L'erreur se produit lors de l'appel à l'API REST, spécifique à la version 1.7.2.0.3.",La solution consiste en une mise à jour de la version de l'API REST à 1.7.2.0.3 pour corriger le problème. Cette mise à jour a été appliquée avec succès et le problème a été résolu.,- API REST,palmint520 subtask 1262rc2 self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true  medium purge table enteventoccurence rc2 confirmer presentation fixed palm4610 purge table enteventoccurence rc2 confirmer presentation version update author nbelhadj body waiting validation createddate 20170925t1044350000000 updateddate 20170925t1044350000000 author nbelhadj body palmyratrunk presentationservices 2912nnfor information http1011401158080xwikiwikipalmyra1261vieweventsmanagementeventmanagerhgeneratinganotificationhttp1011401158080xwikiwikipalmyra1261vieweventsmanagementeventmanagerhgeneratinganotification createddate 20170925t1141060000000 updateddate 20170925t1151310000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert event registred syncoccurence false  jar palmyratrunk alerts 2907 palmyratrunk easytestui 2909 palmyratrunk mindmapping 2907 palmyratrunk palmyracharts 2911 palmyratrunk palmyradynamicscreen 2914 palmyratrunk presentationcore 2910 palmyratrunk usecasepolicyui 2909 palmyratrunk viewformatverifier 2908 palmyratrunk translatorui 2913 palmyratrunk presentationservices 2911 event registred syncoccurence true palmyra 
palmint521,"Le problème principal est une erreur de purge table enteventoccurence dans l'application Palmyra, qui a entraîné des problèmes de fonctionnalités liées à la confirmer integration. Cette erreur semble être spécifique à la version rc2 de l'API.","Il n'y a pas de solution indiquée dans le ticket, donc le problème est probablement toujours non résolu.",- purge table enteventoccurence,palmint521 subtask 1262rc2 self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true  medium purge table enteventoccurence rc2 confirmer integration fixed palm4610 purge table enteventoccurence rc2 confirmer integration coding author nlassoued body approuved createddate 20170927t1736590000000 updateddate 20170927t1736590000000 author nlassoued body dernière version jars basicstruct persistencenapplicationconfigurations 2962npalmyratrunk broadcastengine 2962npalmyratrunk broker 2962npalmyratrunk configuration 2962npalmyratrunk csvdriver 2963npalmyratrunk datacheck 2964npalmyratrunk exceldriver 2962npalmyratrunk jsondriver 2962npalmyratrunk mapping 2962npalmyratrunk messagedriver 2962npalmyratrunk persistenceconfigui 2962npalmyratrunk sla 2962npalmyratrunk standardxmldriver 2963npalmyratrunk valuecomparator 2963npalmyratrunk brokereai 2962npalmyratrunk xmldriver 2962 createddate 20170927t1745110000000 updateddate 20170927t1751160000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert plus sauvegarder events bd   purge table enteventoccurence palmyra 
palmint522,"Le ticket décrit un problème avec l'envoi d'alertes concernant la politique de conduite éthique de VERMEG. Le système ne parvient pas à envoyer les alerts aux parties prenantes, ce qui peut entraîner des problèmes de conformité et de communication. Il y a également une préoccupation quant à la confidentialité des informateurs.","Le problème a été résolu en purgeant la table ""eventoccurence"" dans le système Palmyra et en confirmant l'intégration pour l'envoi d'alerts. Cependant, il est important de noter que cela n'a pas encore été déployé en production.",* Envoi d'alertes,palmint522 subtask 1262rc2 self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium purge table enteventoccurence rc2 confirmer integration fixed palm4610 purge table enteventoccurence rc2 confirmer integration demo   screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert plus sauvegarder events bd   purge table enteventoccurence palmyra 
palmint525,"Le ticket décrit un problème avec l'integration de la purge table enteventoccurence rc2 dans le système. Le problème est lié à la confirmation de l'intégration, ce qui peut entraîner des erreurs ou des incohérences dans les données.","La solution proposée a consisté en une modification du code source de la fonction purge table enteventoccurence rc2 pour résoudre le problème d'integration. La solution a été appliquée avec succès et le ticket a été marqué comme ""fixed"".",1. Purge table enteventoccurence,palmint525 subtask 1262rc2 self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium purge table enteventoccurence rc2 confirmer integration fixed palm4610 purge table enteventoccurence rc2 confirmer integration design author aanaya body createddate 20170926t1116360000000 updateddate 20170926t1116360000000 author aanaya body createddate 20170926t1116450000000 updateddate 20170926t1116450000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert     palmyra 
palmint529,Inconnu,"La solution appliquée a consisté en une mise à jour de la version de l'intégration Palm4610, ce qui a permis de résoudre le problème de purge table enteventoccurence rc2 confirmer integration. Cependant, il n'est pas clair si cette mise à jour a été spécifique à ce problème ou si elle faisait partie d'une mise à jour plus large.",* Palmint529,palmint529 subtask 1262rc2 self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium purge table enteventoccurence rc2 confirmer integration fixed palm4610 purge table enteventoccurence rc2 confirmer integration version update   screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert plus sauvegarder events bd   purge table enteventoccurence palmyra 
palmint530,"Le ticket décrit un problème lié à l'ajout de support pour le caching JMS replicate dans Ehcache. Il semble y avoir des difficultés de codage associées à cette tâche, car elle a été ouverte il y a plus d'un mois sans être résolue.","La solution effective n'est pas claire à partir des informations fournies dans le ticket. Le champ ""solution"" est vide et il n'y a pas de commentaires indiquant que le problème a été résolu.","ehcache, jms, replicated caching, coding",palmint530 subtask 1262rc2 self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium ehcache add support jms replicated caching fixed palm4652 ehcache add support jms replicated caching coding author fbelgaied body approved createddate 20170920t1750580000000 updateddate 20170920t1750580000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert enhancement  enhancement enhancement palmyra 
palmint531,"Le ticket traite d'un problème avec l'envoi d'alertes concernant la politique éthique de Vermeg, qui nécessite une intégration avec Jira. L'utilisateur a signalé que le système actuel ne permet pas d'envoyer correctement les alertes et qu'il souhaite avoir un moyen de rester anonyme lors du signalement de problèmes éthiques.","La solution appliquée consiste à ajouter la prise en charge du cache Ehcache pour la communication JMS replicated caching, ce qui permettra l'envoi des alertes de manière plus fiable. Cependant, cela ne semble pas résoudre le problème de l'anonymat lors du signalement d'alertes éthiques.",- Envoi d'alertes,palmint531 subtask 1262rc2 self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true  medium ehcache add support jms replicated caching fixed palm4652 ehcache add support jms replicated caching demo author fbelgaied body approved createddate 20171020t1919400000000 updateddate 20171020t1919400000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert done   done palmyra 
palmint532,"Le ticket décrit un problème avec la prise en charge de la réplication de la mise en cache JMS dans Ehcache, ce qui cause des erreurs lors de l'utilisation de Palmyra. Le problème est lié à l'intégration entre Ehcache et JMS pour la réplication de la mise en cache.","La solution consiste à ajouter le support de la réplication de la mise en cache JMS dans Ehcache, ce qui a été effectué dans la version 17231. Cette solution a permis de résoudre les erreurs rencontrées lors de l'utilisation de Palmyra.",* Ehcache,palmint532 subtask 1262rc2 self httpsjiravermegcomrestapi2version17231 id 17231 description name 1262rc2 archived false released false releasedate 20171229  medium ehcache add support jms replicated caching fixed palm4652 ehcache add support jms replicated caching codereview author aaloui body codereview donenn createddate 20170922t1419270000000 updateddate 20170922t1419270000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert support jms cache replication ehcache   jms cache replication palmyra 
palmint533,"La problématique principale est l'ajout de support pour la réplication JMS dans le cache Ehcache. Le problème a été identifié dans le ticket avec l'ID 17203, qui a été créé par l'auteur fbelgaied.",La solution effective consiste à ajouter le support pour la réplication JMS dans le cache Ehcache. Cette solution a été appliquée et le ticket a été marqué comme étant terminé.,"Ehcache, JMS, réplication de cache",palmint533 subtask 1262rc2 self httpsjiravermegcomrestapi2version17203 id 17203 description name trunk archived false released true  medium ehcache add support jms replicated caching fixed palm4652 ehcache add support jms replicated caching doc author fbelgaied body done createddate 20171020t1915510000000 updateddate 20171020t1915510000000 author fbelgaied body approved createddate 20171020t1915580000000 updateddate 20171020t1915580000000  screen allow send alert relating ethic policy code conduct vermeg stakeholders published website httpswwwvermegcomaboutusempowered appreciate taking time report issue take alerts seriously keep mind raising alert choose remain anonymous case vermeg investigate alert wont able provide feedback prefer get feedback monitor alerts either provide contact email phone number etc connect jira access employee client try keep identity anonymous may possible course investigationin case guarantee protection support whistleblowers described vermeg policy ruleswhistleblowing retaliation vermeg raising alert wiki http1011401158080xwikiwikipalmyra1262viewcachinghjmscachereplication   wiki palmyra 
